current_url,current_path,current_page_family,current_primary_intent,disposition,destination_url,destination_status,reason,historical_value_risk,portfolio_overlap,notes
https://aftertaxtool.com/100000-after-tax-weekly-rhode-island.html,100000-after-tax-weekly-rhode-island.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-after-tax-weekly-south-carolina.html,100000-after-tax-weekly-south-carolina.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-after-tax-weekly-south-dakota.html,100000-after-tax-weekly-south-dakota.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-after-tax-weekly-tennessee.html,100000-after-tax-weekly-tennessee.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-after-tax-weekly-texas.html,100000-after-tax-weekly-texas.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-after-tax-weekly-us.html,100000-after-tax-weekly-us.html,us_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-after-tax-weekly-utah.html,100000-after-tax-weekly-utah.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-after-tax-weekly-vermont.html,100000-after-tax-weekly-vermont.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-after-tax-weekly-virginia.html,100000-after-tax-weekly-virginia.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-after-tax-weekly-washington.html,100000-after-tax-weekly-washington.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-after-tax-weekly-west-virginia.html,100000-after-tax-weekly-west-virginia.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-after-tax-weekly-wisconsin.html,100000-after-tax-weekly-wisconsin.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-after-tax-weekly-wyoming.html,100000-after-tax-weekly-wyoming.html,us_state_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-after-tax-weekly.html,100000-after-tax-weekly.html,generic_salary_weekly,Weekly take-home pay estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,Low,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-alabama.html,100000-salary-after-tax-alabama.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-alaska.html,100000-salary-after-tax-alaska.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-arizona.html,100000-salary-after-tax-arizona.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-arkansas.html,100000-salary-after-tax-arkansas.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-california.html,100000-salary-after-tax-california.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-colorado.html,100000-salary-after-tax-colorado.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-connecticut.html,100000-salary-after-tax-connecticut.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-delaware.html,100000-salary-after-tax-delaware.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-florida.html,100000-salary-after-tax-florida.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-georgia.html,100000-salary-after-tax-georgia.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-hawaii.html,100000-salary-after-tax-hawaii.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-idaho.html,100000-salary-after-tax-idaho.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-illinois.html,100000-salary-after-tax-illinois.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-indiana.html,100000-salary-after-tax-indiana.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-iowa.html,100000-salary-after-tax-iowa.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-kansas.html,100000-salary-after-tax-kansas.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-kentucky.html,100000-salary-after-tax-kentucky.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
https://aftertaxtool.com/100000-salary-after-tax-louisiana.html,100000-salary-after-tax-louisiana.html,us_state_salary_annual,Annual salary-after-tax estimate,REMOVE,,,Programmatic or low-fit legacy URL with no sufficiently equivalent V2 replacement. Do not force a vague redirect.,Low,High with SalaryDecoded,Phase 0 planning classification. Human review required before implementation.
